study_id,segment,code_identifiers,code_main,code_identifiers_link,mesh_drug_id,mesh_drug_definitions,mesh_drug_mn,mesh_drug_segment_name_class,mesh_drug_preferred_label,mesh_drug_class,mesh_drug_class_desc,mesh_drug_parent_id,mesh_drug_parent_name,mesh_drug_rank,atc_drug_preferred_label,atc_drug_id,atc_drug_parents_class_ids,atc_drug_rank,atc_drug_parent_name
6505,ciprofloxacin,NA,drug resisted,NA,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,fluoroquinolones,drug group,ciprofloxacin,c0008809,j01ma|s03aa|s01ae|s02aa,drug_name,"fluoroquinolone antibacterials, systemic; antiinfectives; fluoroquinolone antiinfectives, ophthalmologic; antiinfectives"
6505,moxifloxacin,NA,drug resisted,NA,c104727,NA,NA,preferred_label,moxifloxacin,c,supp,d024841,fluoroquinolones,drug name,moxifloxacin,c0536495,s01ae|j01ma,drug_name,"fluoroquinolone antiinfectives, ophthalmologic; fluoroquinolone antibacterials, systemic"
6505,tetracycline,NA,drug resisted,NA,d013752,a naphthacene antibiotic that inhibits amino acyl trna binding during protein synthesis.,d04.615.562.900.875|d02.455.426.559.847.562.900.875,preferred_label,tetracycline,d,desc,d013754,tetracyclines,drug name,tetracycline,c0039644,s03aa|j01aa|s01aa|d06aa|s02aa|a01ab,drug_name,"antiinfectives; tetracyclines; antibiotics, ophthalmologic; tetracycline and derivatives, topical antibiotics; antiinfectives; antiinfectives and antiseptics for local oral treatment"
6505,fusidic acid,NA,drug resisted,NA,d005672,"an antibiotic isolated from the fermentation broth of fusidium coccineum. (from merck index, 11th ed). it acts by inhibiting translocation during protein synthesis.",d04.210.500.247.808.489|d04.210.500.247.222.222.347.389|d10.570.938.515,preferred_label,fusidic acid,d,desc,d002775|d013261,cholestadienols; sterols,drug name,fusidic acid,c0016875,j01xc|s01aa|d09aa|d06ax,drug_name,"steroid antibacterials; antibiotics, ophthalmologic; medicated dressings with antiinfectives; other antibiotics for topical use in atc"
661,methicillin,NA,drug resisted,NA,d008712,one of the penicillins which is resistant to penicillinase but susceptible to a penicillin-binding protein. it is inactivated by gastric acid so administered by injection.,d03.633.100.300.750.500|d02.886.108.750.500|d02.065.589.099.750.500,preferred_label,methicillin,d,desc,d010406,penicillins,drug name,meticillin,c0025643,j01cf,drug_name,beta-lactamase resistant penicillins
661,erythromycin,b,drug resisted,age; drug resisted; resistance marker; sex; symptoms,d004917,"a bacteriostatic antibiotic macrolide produced by streptomyces erythreus. erythromycin a is considered its major active component. in sensitive organisms, it inhibits protein synthesis by binding to 50s ribosomal subunits. this binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins.",d02.540.576.500.992,preferred_label,erythromycin,d,desc,d018942,macrolides,drug group,erythromycin,c0014806,s01aa|j01fa|d10af,drug_name,"antibiotics, ophthalmologic; macrolides; antiinfectives for treatment of acne"
661,tetracycline,a,drug resisted,age; drug resisted; mic; resistance marker; sex; symptoms,d013752,a naphthacene antibiotic that inhibits amino acyl trna binding during protein synthesis.,d04.615.562.900.875|d02.455.426.559.847.562.900.875,preferred_label,tetracycline,d,desc,d013754,tetracyclines,drug name,tetracycline,c0039644,s03aa|j01aa|s01aa|d06aa|s02aa|a01ab,drug_name,"antiinfectives; tetracyclines; antibiotics, ophthalmologic; tetracycline and derivatives, topical antibiotics; antiinfectives; antiinfectives and antiseptics for local oral treatment"
6737,ceftriaxone,NA,drug resisted,NA,d002443,"a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.",d03.633.100.300.249.190.190.155|d02.065.589.099.249.190.190.155|d02.886.665.074.190.190.155,preferred_label,ceftriaxone,d,desc,d002439,cefotaxime,drug name,ceftriaxone,c0007561,j01dd,drug_name,third-generation cephalosporins
6737,gentamicin,NA,drug resisted,NA,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,aminoglycosides,drug group,gentamicin,c3854019,s01aa|s02aa|d06ax|j01gb|s03aa,drug_name,"antibiotics, ophthalmologic; antiinfectives; other antibiotics for topical use in atc; other aminoglycosides in atc; antiinfectives"
6737,tobramycin,NA,drug resisted,NA,d014031,"an aminoglycoside, broad-spectrum antibiotic produced by streptomyces tenebrarius. it is effective against gram-negative bacteria, especially the pseudomonas species. it is a 10% component of the antibiotic complex, nebramycin, produced by the same species.",d09.408.051.476.600.800,preferred_label,tobramycin,d,desc,d009328,nebramycin,drug name,tobramycin,c0040341,s01aa|j01gb,drug_name,"antibiotics, ophthalmologic; other aminoglycosides in atc"
6737,amikacin,NA,drug resisted,NA,d000583,a broad-spectrum antibiotic derived from kanamycin. it is reno- and oto-toxic like the other aminoglycoside antibiotics.,d09.408.051.476.060,preferred_label,amikacin,d,desc,d007612,kanamycin,drug name,amikacin,c0002499,s01aa|d06ax|j01gb,drug_name,"antibiotics, ophthalmologic; other antibiotics for topical use in atc; other aminoglycosides in atc"
6737,minocycline,NA,drug resisted,NA,d008911,"a tetracycline analog, having a 7-dimethylamino and lacking the 5 methyl and hydroxyl groups, which is effective against tetracycline-resistant staphylococcus infections.",d02.455.426.559.847.562.900.550|d04.615.562.900.550,preferred_label,minocycline,d,desc,d013754,tetracyclines,drug name,minocycline,c0026187,a01ab|j01aa,drug_name,antiinfectives and antiseptics for local oral treatment; tetracyclines
6737,ciprofloxacin,NA,drug resisted,NA,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,fluoroquinolones,drug group,ciprofloxacin,c0008809,j01ma|s03aa|s01ae|s02aa,drug_name,"fluoroquinolone antibacterials, systemic; antiinfectives; fluoroquinolone antiinfectives, ophthalmologic; antiinfectives"
6737,cefpodoxime,NA,drug resisted,NA,c053268,NA,NA,preferred_label,cefpodoxime,c,supp,d015296/q000031,ceftizoxime,drug name,cefpodoxime,c0055011,j01dd,drug_name,third-generation cephalosporins
6737,cefpodoxime proxetil,NA,drug resisted,NA,c053267,NA,NA,preferred_label,cefpodoxime proxetil,c,supp,d015296/q000031,ceftizoxime,drug name,cefpodoxime,c0055011,j01dd,drug_name,third-generation cephalosporins
6737,cefepime,NA,drug resisted,NA,c043266,NA,NA,preferred_label,cefepime,c,supp,d002511,cephalosporins,drug name,cefepime,c0055003,j01de,drug_name,fourth-generation cephalosporins
6737,cefozopran,NA,drug resisted,NA,c070918,NA,NA,preferred_label,cefozopran,c,supp,d002511,cephalosporins,drug name,cefozopran,c0246584,j01de,drug_name,fourth-generation cephalosporins
6737,flomoxef,NA,drug resisted,NA,c045693,NA,NA,preferred_label,flomoxef,c,supp,d002511,cephalosporins,drug name,flomoxef,c0117881,j01dc,drug_name,second-generation cephalosporins
6737,imipenem,NA,drug resisted,NA,d015378,"semisynthetic thienamycin that has a wide spectrum of antibacterial activity against gram-negative and gram-positive aerobic and anaerobic bacteria, including many multiresistant strains. it is stable to beta-lactamases. clinical studies have demonstrated high efficacy in the treatment of infections of various body systems. its effectiveness is enhanced when it is administered in combination with cilastatin, a renal dipeptidase inhibitor.",d02.065.589.099.124.300.500|d03.633.100.300.124.300.500,preferred_label,imipenem,d,desc,d013845,thienamycins,drug name,imipenem and cilastatin,c0071972,j01dh,drug_name,carbapenems
6737,meropenem,NA,drug resisted,NA,c059500,NA,NA,preferred_label,meropenem,c,supp,d013845,thienamycins,drug name,meropenem,c0066005,j01dh,drug_name,carbapenems
6737,aztreonam,NA,drug resisted,NA,d001398,"a monocyclic beta-lactam antibiotic originally isolated from chromobacterium violaceum. it is resistant to beta-lactamases and is used in gram-negative infections, especially of the meninges, bladder, and kidneys. it may cause a superinfection with gram-positive organisms.",d03.633.100.300.500.044|d03.383.411.350.044|d02.886.108.500.044|d02.065.589.099.500.044,preferred_label,aztreonam,d,desc,d008997,monobactams,drug name,aztreonam,c0004521,j01df,drug_name,monobactams
6842,linezolid,NA,drug resisted,NA,d000069349,an oxazolidinone and acetamide derived anti-bacterial agent and protein synthesis inhibitor that is used in the treatment of gram-positive bacterial infections of the skin and respiratory tract.,d03.383.129.462.600.550|d02.241.081.018.110.525|d02.065.064.463,preferred_label,linezolid,d,desc,d000081|d023303,acetamides; oxazolidinones,drug name,linezolid,c0663241,j01xx,drug_name,other antibacterials in atc
708,daptomycin,NA,drug resisted,NA,d017576,a cyclic lipopeptide antibiotic that inhibits gram-positive bacteria.,d10.477.500|d12.644.641.270|d12.644.365.500|d04.345.566.270,preferred_label,daptomycin,d,desc,d010456|d055666,"peptides, cyclic; lipopeptides",drug name,daptomycin,c0057144,j01xx,drug_name,other antibacterials in atc
7090,cefoxitin,NA,drug resisted,NA,d002440,a semisynthetic cephamycin antibiotic resistant to beta-lactamase.,d02.065.589.099.249.250.222|d03.633.100.300.249.250.222|d02.886.665.074.250.222,preferred_label,cefoxitin,d,desc,d002513,cephamycins,drug name,cefoxitin,c0007557,j01dc,drug_name,second-generation cephalosporins
7090,ciprofloxacin,NA,drug resisted,NA,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,fluoroquinolones,drug group,ciprofloxacin,c0008809,j01ma|s03aa|s01ae|s02aa,drug_name,"fluoroquinolone antibacterials, systemic; antiinfectives; fluoroquinolone antiinfectives, ophthalmologic; antiinfectives"
7090,cefotaxime,NA,drug resisted,NA,d002439,semisynthetic broad-spectrum cephalosporin.,d03.633.100.300.249.190.190|d02.065.589.099.249.190.190|d02.886.665.074.190.190,preferred_label,cefotaxime,d,desc,d002505,cephacetrile,drug group,cefotaxime,c0007554,j01dd,drug_name,third-generation cephalosporins
7090,gentamycin,NA,drug resisted,NA,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,aminoglycosides,drug group,gentamicin,c3854019,s01aa|s02aa|d06ax|j01gb|s03aa,drug_name,"antibiotics, ophthalmologic; antiinfectives; other antibiotics for topical use in atc; other aminoglycosides in atc; antiinfectives"
7108,gentamicin,f,drug resisted,drug resisted; mic,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,aminoglycosides,drug group,gentamicin,c3854019,s01aa|s02aa|d06ax|j01gb|s03aa,drug_name,"antibiotics, ophthalmologic; antiinfectives; other antibiotics for topical use in atc; other aminoglycosides in atc; antiinfectives"
7108,ampicillin,a,drug resisted,drug resisted; mic,d000667,semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.,d03.633.100.300.750.750.050|d02.065.589.099.750.750.050|d02.886.108.750.750.050,preferred_label,ampicillin,d,desc,d010400,penicillin g,drug group,ampicillin,c0002680,s01aa|j01ca,drug_name,"antibiotics, ophthalmologic; penicillins with extended spectrum"
7108,amoxicillin-potassium clavulanate combination,b,drug resisted,drug resisted; mic,d019980,a fixed-ratio combination of amoxicillin trihydrate and potassium clavulanate.,d02.065.589.099.374.160.060|d03.633.100.300.750.750.050.050.500|d02.065.589.099.750.750.050.050.060|d02.886.108.750.750.050.050.060|d03.633.100.300.374.160.060,preferred_label,amoxicillin-potassium clavulanate combination,d,desc,d019818|d000658,clavulanic acid; amoxicillin,drug name,amoxicillin and beta-lactamase inhibitor,c3653015,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
7108,"piperacillin, tazobactam drug combination",c,drug resisted,drug resisted; mic,c085143,NA,NA,preferred_label,"piperacillin, tazobactam drug combination",c,supp,d010397/q000031|d010878,penicillanic acid; piperacillin,drug name,piperacillin and beta-lactamase inhibitor,c3653018,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
7108,cefoxitin,d,drug resisted,drug resisted; mic,d002440,a semisynthetic cephamycin antibiotic resistant to beta-lactamase.,d02.065.589.099.249.250.222|d03.633.100.300.249.250.222|d02.886.665.074.250.222,preferred_label,cefoxitin,d,desc,d002513,cephamycins,drug name,cefoxitin,c0007557,j01dc,drug_name,second-generation cephalosporins
7108,ertapenem,e,drug resisted,drug resisted; mic,c446479,NA,NA,preferred_label,ertapenem,c,supp,d047090,beta-lactams,drug name,ertapenem,c1120106,j01dh,drug_name,carbapenems
7369,carbapenems,NA,drug resisted,NA,d015780,a group of beta-lactam antibiotics in which the sulfur atom in the thiazolidine ring of the penicillin molecule is replaced by a carbon atom. thienamycins are a subgroup of carbapenems which have a sulfur atom as the first constituent of the side chain.,d02.065.589.099.124|d03.633.100.300.124,preferred_label,carbapenems,d,desc,d047090,beta-lactams,drug group,carbapenems,c0006968,j01d,drug_group,other beta-lactam antibacterials in atc
7437,isoniazid,NA,drug resisted,NA,d007538,antibacterial agent used primarily as a tuberculostatic. it remains the treatment of choice for tuberculosis.,d03.066.349.410|d02.442.436|d03.383.725.394.582,preferred_label,isoniazid,d,desc,d006834|d007539,hydrazines; isonicotinic acids,drug name,isoniazid,c0022209,j04ac,drug_name,hydrazides for tuberculosis treatment
7437,rifampicin,NA,drug resisted,NA,d012293,"a semisynthetic antibiotic produced from streptomyces mediterranei. it has a broad antibacterial spectrum, including activity against several forms of mycobacterium. in susceptible organisms it inhibits dna-dependent rna polymerase activity by forming a stable complex with the enzyme. it thus suppresses the initiation of rna synthesis. rifampin is bactericidal, and acts on both intracellular and extracellular organisms. (from gilman et al., goodman and gilman's the pharmacological basis of therapeutics, 9th ed, p1160)",d03.633.400.811.700|d04.345.295.750.700,synonyms,rifampin,d,desc,d012294,rifamycins,drug name,rifampicin,c0035608,j04ab,drug_name,"antibiotics, antitubercular"
